,settlementDate,settlementPeriod,imbalanceQuantityMAW,time_stamp
38,2017-06-26,10,-230.8973,2017-06-26 04:00:00
39,2017-06-26,9,2.5464,2017-06-26 03:30:00
40,2017-06-26,8,177.4618,2017-06-26 03:00:00
41,2017-06-26,7,26.5825,2017-06-26 02:30:00
42,2017-06-26,6,12.0956,2017-06-26 02:00:00
43,2017-06-26,5,-126.3305,2017-06-26 01:30:00
44,2017-06-26,4,-250.4818,2017-06-26 01:00:00
45,2017-06-26,3,-383.9335,2017-06-26 00:30:00
46,2017-06-26,2,-315.1478,2017-06-26 00:00:00
47,2017-06-26,1,-267.0851,2017-06-25 23:30:00
0,2017-06-27,48,210.6573,2017-06-27 23:00:00
1,2017-06-27,47,-55.5581,2017-06-27 22:30:00
2,2017-06-27,46,-329.7186,2017-06-27 22:00:00
3,2017-06-27,45,-85.9656,2017-06-27 21:30:00
4,2017-06-27,44,-139.9997,2017-06-27 21:00:00
5,2017-06-27,43,42.3498,2017-06-27 20:30:00
6,2017-06-27,42,-67.4333,2017-06-27 20:00:00
7,2017-06-27,41,93.7596,2017-06-27 19:30:00
8,2017-06-27,40,178.4082,2017-06-27 19:00:00
9,2017-06-27,39,463.6167,2017-06-27 18:30:00
10,2017-06-27,38,503.6002,2017-06-27 18:00:00
11,2017-06-27,37,568.1418,2017-06-27 17:30:00
12,2017-06-27,36,190.8833,2017-06-27 17:00:00
13,2017-06-27,35,39.6409,2017-06-27 16:30:00
14,2017-06-27,34,13.8549,2017-06-27 16:00:00
15,2017-06-27,33,-164.5537,2017-06-27 15:30:00
16,2017-06-27,32,216.4521,2017-06-27 15:00:00
17,2017-06-27,31,116.3986,2017-06-27 14:30:00
18,2017-06-27,30,174.8827,2017-06-27 14:00:00
19,2017-06-27,29,18.6868,2017-06-27 13:30:00
20,2017-06-27,28,-159.0473,2017-06-27 13:00:00
21,2017-06-27,27,-226.5791,2017-06-27 12:30:00
22,2017-06-27,26,-437.9474,2017-06-27 12:00:00
23,2017-06-27,25,-248.0309,2017-06-27 11:30:00
24,2017-06-27,24,-261.0753,2017-06-27 11:00:00
25,2017-06-27,23,-63.6998,2017-06-27 10:30:00
26,2017-06-27,22,-188.9935,2017-06-27 10:00:00
27,2017-06-27,21,-331.4942,2017-06-27 09:30:00
28,2017-06-27,20,-414.7196,2017-06-27 09:00:00
29,2017-06-27,19,-499.6898,2017-06-27 08:30:00
30,2017-06-27,18,-445.7563,2017-06-27 08:00:00
31,2017-06-27,17,-329.5006,2017-06-27 07:30:00
32,2017-06-27,16,-5.5742,2017-06-27 07:00:00
33,2017-06-27,15,-152.9366,2017-06-27 06:30:00
34,2017-06-27,14,-262.1419,2017-06-27 06:00:00
35,2017-06-27,13,-231.9608,2017-06-27 05:30:00
36,2017-06-27,12,-119.4663,2017-06-27 05:00:00
37,2017-06-27,11,115.769,2017-06-27 04:30:00
38,2017-06-27,10,-126.8642,2017-06-27 04:00:00
39,2017-06-27,9,-168.1174,2017-06-27 03:30:00
40,2017-06-27,8,-289.7085,2017-06-27 03:00:00
41,2017-06-27,7,-356.7535,2017-06-27 02:30:00
42,2017-06-27,6,-289.9398,2017-06-27 02:00:00
43,2017-06-27,5,-234.1853,2017-06-27 01:30:00
44,2017-06-27,4,-172.0599,2017-06-27 01:00:00
45,2017-06-27,3,-62.1012,2017-06-27 00:30:00
46,2017-06-27,2,-36.4923,2017-06-27 00:00:00
47,2017-06-27,1,-75.0736,2017-06-26 23:30:00
0,2017-06-28,48,-419.6499,2017-06-28 23:00:00
1,2017-06-28,47,-463.7147,2017-06-28 22:30:00
2,2017-06-28,46,-723.4984,2017-06-28 22:00:00
3,2017-06-28,45,-566.5757,2017-06-28 21:30:00
4,2017-06-28,44,-278.3125,2017-06-28 21:00:00
5,2017-06-28,43,-138.2751,2017-06-28 20:30:00
6,2017-06-28,42,-46.5322,2017-06-28 20:00:00
7,2017-06-28,41,-193.6619,2017-06-28 19:30:00
8,2017-06-28,40,-140.0772,2017-06-28 19:00:00
9,2017-06-28,39,-209.836,2017-06-28 18:30:00
10,2017-06-28,38,-396.1684,2017-06-28 18:00:00
11,2017-06-28,37,-444.0528,2017-06-28 17:30:00
12,2017-06-28,36,-276.8693,2017-06-28 17:00:00
13,2017-06-28,35,-212.7128,2017-06-28 16:30:00
14,2017-06-28,34,-333.1464,2017-06-28 16:00:00
15,2017-06-28,33,-451.4825,2017-06-28 15:30:00
16,2017-06-28,32,-604.6021,2017-06-28 15:00:00
17,2017-06-28,31,-543.2299,2017-06-28 14:30:00
18,2017-06-28,30,-364.0934,2017-06-28 14:00:00
19,2017-06-28,29,-61.2087,2017-06-28 13:30:00
20,2017-06-28,28,10.9834,2017-06-28 13:00:00
21,2017-06-28,27,27.7203,2017-06-28 12:30:00
22,2017-06-28,26,-86.639,2017-06-28 12:00:00
23,2017-06-28,25,-272.7709,2017-06-28 11:30:00
24,2017-06-28,24,-414.0256,2017-06-28 11:00:00
25,2017-06-28,23,-196.75,2017-06-28 10:30:00
26,2017-06-28,22,-106.725,2017-06-28 10:00:00
27,2017-06-28,21,33.2246,2017-06-28 09:30:00
28,2017-06-28,20,-67.4464,2017-06-28 09:00:00
29,2017-06-28,19,182.5781,2017-06-28 08:30:00
30,2017-06-28,18,70.0225,2017-06-28 08:00:00
31,2017-06-28,17,123.2956,2017-06-28 07:30:00
32,2017-06-28,16,-31.2433,2017-06-28 07:00:00
33,2017-06-28,15,94.3109,2017-06-28 06:30:00
34,2017-06-28,14,-492.8362,2017-06-28 06:00:00
35,2017-06-28,13,-136.4586,2017-06-28 05:30:00
36,2017-06-28,12,-236.0258,2017-06-28 05:00:00
37,2017-06-28,11,-305.3264,2017-06-28 04:30:00
38,2017-06-28,10,-172.5619,2017-06-28 04:00:00
39,2017-06-28,9,-54.8501,2017-06-28 03:30:00
40,2017-06-28,8,-63.7412,2017-06-28 03:00:00
41,2017-06-28,7,-176.1634,2017-06-28 02:30:00
42,2017-06-28,6,-82.425,2017-06-28 02:00:00
43,2017-06-28,5,137.5079,2017-06-28 01:30:00
44,2017-06-28,4,231.9691,2017-06-28 01:00:00
45,2017-06-28,3,345.1812,2017-06-28 00:30:00
46,2017-06-28,2,308.6419,2017-06-28 00:00:00
47,2017-06-28,1,234.2595,2017-06-27 23:30:00
0,2017-06-29,48,33.0485,2017-06-29 23:00:00
1,2017-06-29,47,-83.9646,2017-06-29 22:30:00
2,2017-06-29,46,-382.1302,2017-06-29 22:00:00
3,2017-06-29,45,-452.8543,2017-06-29 21:30:00
4,2017-06-29,44,-63.8557,2017-06-29 21:00:00
5,2017-06-29,43,-53.5522,2017-06-29 20:30:00
6,2017-06-29,42,-70.6825,2017-06-29 20:00:00
7,2017-06-29,41,-107.1632,2017-06-29 19:30:00
8,2017-06-29,40,-124.0834,2017-06-29 19:00:00
9,2017-06-29,39,-161.7179,2017-06-29 18:30:00
10,2017-06-29,38,-3.8251,2017-06-29 18:00:00
11,2017-06-29,37,131.2318,2017-06-29 17:30:00
12,2017-06-29,36,90.4835,2017-06-29 17:00:00
13,2017-06-29,35,77.55,2017-06-29 16:30:00
14,2017-06-29,34,-87.3516,2017-06-29 16:00:00
15,2017-06-29,33,-168.5885,2017-06-29 15:30:00
16,2017-06-29,32,-178.4654,2017-06-29 15:00:00
17,2017-06-29,31,-405.5156,2017-06-29 14:30:00
18,2017-06-29,30,-149.9332,2017-06-29 14:00:00
19,2017-06-29,29,55.929,2017-06-29 13:30:00
20,2017-06-29,28,196.3813,2017-06-29 13:00:00
21,2017-06-29,27,205.506,2017-06-29 12:30:00
22,2017-06-29,26,13.5205,2017-06-29 12:00:00
23,2017-06-29,25,-28.8536,2017-06-29 11:30:00
24,2017-06-29,24,-131.5215,2017-06-29 11:00:00
25,2017-06-29,23,-220.6427,2017-06-29 10:30:00
26,2017-06-29,22,-203.0584,2017-06-29 10:00:00
27,2017-06-29,21,-123.4974,2017-06-29 09:30:00
28,2017-06-29,20,-103.0041,2017-06-29 09:00:00
29,2017-06-29,19,-229.8472,2017-06-29 08:30:00
30,2017-06-29,18,-514.0794,2017-06-29 08:00:00
31,2017-06-29,17,-517.7872,2017-06-29 07:30:00
32,2017-06-29,16,-220.8486,2017-06-29 07:00:00
33,2017-06-29,15,-125.7281,2017-06-29 06:30:00
34,2017-06-29,14,-396.2447,2017-06-29 06:00:00
35,2017-06-29,13,-65.7418,2017-06-29 05:30:00
36,2017-06-29,12,-302.1479,2017-06-29 05:00:00
37,2017-06-29,11,-553.0574,2017-06-29 04:30:00
38,2017-06-29,10,-776.1329,2017-06-29 04:00:00
39,2017-06-29,9,-482.6835,2017-06-29 03:30:00
40,2017-06-29,8,-530.8234,2017-06-29 03:00:00
41,2017-06-29,7,-480.8692,2017-06-29 02:30:00
42,2017-06-29,6,-539.7167,2017-06-29 02:00:00
43,2017-06-29,5,-570.8121,2017-06-29 01:30:00
44,2017-06-29,4,-343.129,2017-06-29 01:00:00
45,2017-06-29,3,-338.6751,2017-06-29 00:30:00
46,2017-06-29,2,-592.4861,2017-06-29 00:00:00
47,2017-06-29,1,-540.9291,2017-06-28 23:30:00
0,2017-06-30,48,-223.7509,2017-06-30 23:00:00
1,2017-06-30,47,-360.4298,2017-06-30 22:30:00
2,2017-06-30,46,-254.4869,2017-06-30 22:00:00
3,2017-06-30,45,-64.6445,2017-06-30 21:30:00
4,2017-06-30,44,-184.8707,2017-06-30 21:00:00
5,2017-06-30,43,-113.5626,2017-06-30 20:30:00
6,2017-06-30,42,11.7175,2017-06-30 20:00:00
7,2017-06-30,41,252.5589,2017-06-30 19:30:00
8,2017-06-30,40,120.6261,2017-06-30 19:00:00
9,2017-06-30,39,-218.0051,2017-06-30 18:30:00
10,2017-06-30,38,-179.3988,2017-06-30 18:00:00
11,2017-06-30,37,-202.7978,2017-06-30 17:30:00
12,2017-06-30,36,-169.1879,2017-06-30 17:00:00
13,2017-06-30,35,-35.1243,2017-06-30 16:30:00
14,2017-06-30,34,58.4934,2017-06-30 16:00:00
15,2017-06-30,33,11.701,2017-06-30 15:30:00
16,2017-06-30,32,-35.0572,2017-06-30 15:00:00
17,2017-06-30,31,45.3682,2017-06-30 14:30:00
18,2017-06-30,30,127.4452,2017-06-30 14:00:00
19,2017-06-30,29,150.3096,2017-06-30 13:30:00
20,2017-06-30,28,109.9675,2017-06-30 13:00:00
21,2017-06-30,27,6.967,2017-06-30 12:30:00
22,2017-06-30,26,45.63,2017-06-30 12:00:00
23,2017-06-30,25,-16.4652,2017-06-30 11:30:00
24,2017-06-30,24,-71.958,2017-06-30 11:00:00
25,2017-06-30,23,55.1874,2017-06-30 10:30:00
26,2017-06-30,22,-58.2917,2017-06-30 10:00:00
27,2017-06-30,21,-245.9791,2017-06-30 09:30:00
28,2017-06-30,20,-365.0327,2017-06-30 09:00:00
29,2017-06-30,19,-279.2855,2017-06-30 08:30:00
30,2017-06-30,18,-381.7965,2017-06-30 08:00:00
31,2017-06-30,17,-314.8778,2017-06-30 07:30:00
32,2017-06-30,16,-416.7116,2017-06-30 07:00:00
33,2017-06-30,15,-337.4823,2017-06-30 06:30:00
34,2017-06-30,14,-275.4829,2017-06-30 06:00:00
35,2017-06-30,13,-69.5465,2017-06-30 05:30:00
36,2017-06-30,12,16.4959,2017-06-30 05:00:00
37,2017-06-30,11,-16.5057,2017-06-30 04:30:00
38,2017-06-30,10,-15.6847,2017-06-30 04:00:00
39,2017-06-30,9,-54.9402,2017-06-30 03:30:00
40,2017-06-30,8,-85.7666,2017-06-30 03:00:00
41,2017-06-30,7,-18.1667,2017-06-30 02:30:00
42,2017-06-30,6,-204.6705,2017-06-30 02:00:00
43,2017-06-30,5,-88.8688,2017-06-30 01:30:00
44,2017-06-30,4,-24.7548,2017-06-30 01:00:00
45,2017-06-30,3,109.6917,2017-06-30 00:30:00
46,2017-06-30,2,213.9501,2017-06-30 00:00:00
47,2017-06-30,1,258.2896,2017-06-29 23:30:00
0,2017-07-01,48,36.7411,2017-07-01 23:00:00
1,2017-07-01,47,-108.497,2017-07-01 22:30:00
2,2017-07-01,46,-198.5433,2017-07-01 22:00:00
3,2017-07-01,45,-106.0402,2017-07-01 21:30:00
4,2017-07-01,44,-157.9542,2017-07-01 21:00:00
5,2017-07-01,43,-169.6993,2017-07-01 20:30:00
6,2017-07-01,42,-234.6227,2017-07-01 20:00:00
7,2017-07-01,41,-222.3979,2017-07-01 19:30:00
8,2017-07-01,40,-213.2951,2017-07-01 19:00:00
9,2017-07-01,39,-149.1141,2017-07-01 18:30:00
10,2017-07-01,38,-36.8065,2017-07-01 18:00:00
11,2017-07-01,37,-101.2858,2017-07-01 17:30:00
12,2017-07-01,36,-371.1407,2017-07-01 17:00:00
13,2017-07-01,35,-626.8498,2017-07-01 16:30:00
14,2017-07-01,34,-945.2151,2017-07-01 16:00:00
15,2017-07-01,33,-1204.3401,2017-07-01 15:30:00
16,2017-07-01,32,-1543.8634,2017-07-01 15:00:00
17,2017-07-01,31,-1252.175,2017-07-01 14:30:00
18,2017-07-01,30,-1121.9196,2017-07-01 14:00:00
19,2017-07-01,29,-1055.124,2017-07-01 13:30:00
20,2017-07-01,28,-811.8716,2017-07-01 13:00:00
21,2017-07-01,27,-700.2903,2017-07-01 12:30:00
22,2017-07-01,26,-819.989,2017-07-01 12:00:00
23,2017-07-01,25,-596.4198,2017-07-01 11:30:00
24,2017-07-01,24,-480.6056,2017-07-01 11:00:00
25,2017-07-01,23,-385.0092,2017-07-01 10:30:00
26,2017-07-01,22,-277.1833,2017-07-01 10:00:00
27,2017-07-01,21,-272.6628,2017-07-01 09:30:00
28,2017-07-01,20,-18.9168,2017-07-01 09:00:00
29,2017-07-01,19,192.5305,2017-07-01 08:30:00
30,2017-07-01,18,176.7046,2017-07-01 08:00:00
31,2017-07-01,17,63.1645,2017-07-01 07:30:00
32,2017-07-01,16,-45.6334,2017-07-01 07:00:00
33,2017-07-01,15,-272.0872,2017-07-01 06:30:00
34,2017-07-01,14,-241.768,2017-07-01 06:00:00
35,2017-07-01,13,-90.3568,2017-07-01 05:30:00
36,2017-07-01,12,-289.6203,2017-07-01 05:00:00
37,2017-07-01,11,-365.1465,2017-07-01 04:30:00
38,2017-07-01,10,-355.7623,2017-07-01 04:00:00
39,2017-07-01,9,-136.6143,2017-07-01 03:30:00
40,2017-07-01,8,-130.7723,2017-07-01 03:00:00
41,2017-07-01,7,-219.0027,2017-07-01 02:30:00
42,2017-07-01,6,-117.9061,2017-07-01 02:00:00
43,2017-07-01,5,-35.3421,2017-07-01 01:30:00
44,2017-07-01,4,-159.5501,2017-07-01 01:00:00
45,2017-07-01,3,-203.0916,2017-07-01 00:30:00
46,2017-07-01,2,-196.7063,2017-07-01 00:00:00
47,2017-07-01,1,-208.4349,2017-06-30 23:30:00
0,2017-07-02,48,-133.1343,2017-07-02 23:00:00
1,2017-07-02,47,-77.8593,2017-07-02 22:30:00
2,2017-07-02,46,-166.1004,2017-07-02 22:00:00
3,2017-07-02,45,-12.1836,2017-07-02 21:30:00
4,2017-07-02,44,-119.012,2017-07-02 21:00:00
5,2017-07-02,43,-85.7958,2017-07-02 20:30:00
6,2017-07-02,42,84.4509,2017-07-02 20:00:00
7,2017-07-02,41,13.4762,2017-07-02 19:30:00
8,2017-07-02,40,78.0292,2017-07-02 19:00:00
9,2017-07-02,39,170.9405,2017-07-02 18:30:00
10,2017-07-02,38,306.3061,2017-07-02 18:00:00
11,2017-07-02,37,170.12,2017-07-02 17:30:00
12,2017-07-02,36,248.254,2017-07-02 17:00:00
13,2017-07-02,35,117.8376,2017-07-02 16:30:00
14,2017-07-02,34,-263.6436,2017-07-02 16:00:00
15,2017-07-02,33,-68.9605,2017-07-02 15:30:00
16,2017-07-02,32,-414.7567,2017-07-02 15:00:00
17,2017-07-02,31,-521.3515,2017-07-02 14:30:00
18,2017-07-02,30,-427.4146,2017-07-02 14:00:00
19,2017-07-02,29,-461.3535,2017-07-02 13:30:00
20,2017-07-02,28,-250.2596,2017-07-02 13:00:00
21,2017-07-02,27,-75.5698,2017-07-02 12:30:00
22,2017-07-02,26,-221.7766,2017-07-02 12:00:00
23,2017-07-02,25,-160.2478,2017-07-02 11:30:00
24,2017-07-02,24,-171.0085,2017-07-02 11:00:00
25,2017-07-02,23,-280.4676,2017-07-02 10:30:00
26,2017-07-02,22,-460.1939,2017-07-02 10:00:00
27,2017-07-02,21,-753.4864,2017-07-02 09:30:00
28,2017-07-02,20,-870.3609,2017-07-02 09:00:00
29,2017-07-02,19,-1189.8907,2017-07-02 08:30:00
30,2017-07-02,18,-1178.0603,2017-07-02 08:00:00
31,2017-07-02,17,-1191.5144,2017-07-02 07:30:00
32,2017-07-02,16,-553.8096,2017-07-02 07:00:00
33,2017-07-02,15,-187.4263,2017-07-02 06:30:00
34,2017-07-02,14,-391.1039,2017-07-02 06:00:00
35,2017-07-02,13,-424.7983,2017-07-02 05:30:00
36,2017-07-02,12,-532.4253,2017-07-02 05:00:00
37,2017-07-02,11,-650.5069,2017-07-02 04:30:00
38,2017-07-02,10,-769.2305,2017-07-02 04:00:00
39,2017-07-02,9,-538.0696,2017-07-02 03:30:00
40,2017-07-02,8,-371.2749,2017-07-02 03:00:00
41,2017-07-02,7,-379.2448,2017-07-02 02:30:00
42,2017-07-02,6,-692.8817,2017-07-02 02:00:00
43,2017-07-02,5,-639.6496,2017-07-02 01:30:00
44,2017-07-02,4,-585.6025,2017-07-02 01:00:00
45,2017-07-02,3,-343.4741,2017-07-02 00:30:00
46,2017-07-02,2,-248.8328,2017-07-02 00:00:00
47,2017-07-02,1,-88.2061,2017-07-01 23:30:00
0,2017-07-03,48,-124.0052,2017-07-03 23:00:00
1,2017-07-03,47,-383.8644,2017-07-03 22:30:00
2,2017-07-03,46,-443.4222,2017-07-03 22:00:00
3,2017-07-03,45,-229.5435,2017-07-03 21:30:00
4,2017-07-03,44,-142.3912,2017-07-03 21:00:00
5,2017-07-03,43,-221.346,2017-07-03 20:30:00
6,2017-07-03,42,-420.6372,2017-07-03 20:00:00
7,2017-07-03,41,-301.7422,2017-07-03 19:30:00
8,2017-07-03,40,-255.1436,2017-07-03 19:00:00
9,2017-07-03,39,-215.8116,2017-07-03 18:30:00
10,2017-07-03,38,-153.958,2017-07-03 18:00:00
11,2017-07-03,37,-328.8461,2017-07-03 17:30:00
12,2017-07-03,36,-382.3041,2017-07-03 17:00:00
13,2017-07-03,35,-463.0168,2017-07-03 16:30:00
14,2017-07-03,34,-452.5571,2017-07-03 16:00:00
15,2017-07-03,33,-623.2717,2017-07-03 15:30:00
16,2017-07-03,32,-421.4932,2017-07-03 15:00:00
17,2017-07-03,31,-760.6314,2017-07-03 14:30:00
18,2017-07-03,30,-476.697,2017-07-03 14:00:00
19,2017-07-03,29,-492.2438,2017-07-03 13:30:00
20,2017-07-03,28,-459.2616,2017-07-03 13:00:00
21,2017-07-03,27,-388.5119,2017-07-03 12:30:00
22,2017-07-03,26,-492.1039,2017-07-03 12:00:00
23,2017-07-03,25,-267.0134,2017-07-03 11:30:00
24,2017-07-03,24,-403.1868,2017-07-03 11:00:00
25,2017-07-03,23,-373.7489,2017-07-03 10:30:00
26,2017-07-03,22,-187.6417,2017-07-03 10:00:00
27,2017-07-03,21,-145.2751,2017-07-03 09:30:00
28,2017-07-03,20,-171.1934,2017-07-03 09:00:00
29,2017-07-03,19,-25.6502,2017-07-03 08:30:00
30,2017-07-03,18,-39.7292,2017-07-03 08:00:00
31,2017-07-03,17,-195.0278,2017-07-03 07:30:00
32,2017-07-03,16,-127.0886,2017-07-03 07:00:00
33,2017-07-03,15,-194.5478,2017-07-03 06:30:00
34,2017-07-03,14,-61.8351,2017-07-03 06:00:00
35,2017-07-03,13,153.3133,2017-07-03 05:30:00
36,2017-07-03,12,274.059,2017-07-03 05:00:00
37,2017-07-03,11,206.2923,2017-07-03 04:30:00
38,2017-07-03,10,-203.3748,2017-07-03 04:00:00
39,2017-07-03,9,-99.0819,2017-07-03 03:30:00
40,2017-07-03,8,-222.5751,2017-07-03 03:00:00
41,2017-07-03,7,-276.6581,2017-07-03 02:30:00
42,2017-07-03,6,-387.2018,2017-07-03 02:00:00
43,2017-07-03,5,-245.5374,2017-07-03 01:30:00
44,2017-07-03,4,-98.9899,2017-07-03 01:00:00
45,2017-07-03,3,45.7328,2017-07-03 00:30:00
46,2017-07-03,2,73.7515,2017-07-03 00:00:00
47,2017-07-03,1,53.3708,2017-07-02 23:30:00
0,2017-07-04,48,57.6954,2017-07-04 23:00:00
1,2017-07-04,47,-52.9292,2017-07-04 22:30:00
2,2017-07-04,46,22.9627,2017-07-04 22:00:00
3,2017-07-04,45,136.0974,2017-07-04 21:30:00
4,2017-07-04,44,-180.0468,2017-07-04 21:00:00
5,2017-07-04,43,-95.7508,2017-07-04 20:30:00
6,2017-07-04,42,-286.1175,2017-07-04 20:00:00
7,2017-07-04,41,-365.7332,2017-07-04 19:30:00
8,2017-07-04,40,-234.0617,2017-07-04 19:00:00
9,2017-07-04,39,-116.1741,2017-07-04 18:30:00
10,2017-07-04,38,-370.5933,2017-07-04 18:00:00
11,2017-07-04,37,-413.6981,2017-07-04 17:30:00
12,2017-07-04,36,-380.1499,2017-07-04 17:00:00
13,2017-07-04,35,-411.4982,2017-07-04 16:30:00
14,2017-07-04,34,-266.0445,2017-07-04 16:00:00
15,2017-07-04,33,-152.7601,2017-07-04 15:30:00
16,2017-07-04,32,-109.7342,2017-07-04 15:00:00
17,2017-07-04,31,-173.7153,2017-07-04 14:30:00
18,2017-07-04,30,-360.2614,2017-07-04 14:00:00
19,2017-07-04,29,-240.1672,2017-07-04 13:30:00
20,2017-07-04,28,-254.1692,2017-07-04 13:00:00
21,2017-07-04,27,-257.2605,2017-07-04 12:30:00
22,2017-07-04,26,-278.4334,2017-07-04 12:00:00
23,2017-07-04,25,-289.8996,2017-07-04 11:30:00
24,2017-07-04,24,-191.9293,2017-07-04 11:00:00
25,2017-07-04,23,14.4561,2017-07-04 10:30:00
26,2017-07-04,22,106.6416,2017-07-04 10:00:00
27,2017-07-04,21,18.5,2017-07-04 09:30:00
28,2017-07-04,20,43.1374,2017-07-04 09:00:00
29,2017-07-04,19,-18.9938,2017-07-04 08:30:00
30,2017-07-04,18,-169.4624,2017-07-04 08:00:00
31,2017-07-04,17,-142.8561,2017-07-04 07:30:00
32,2017-07-04,16,-183.4551,2017-07-04 07:00:00
33,2017-07-04,15,-566.123,2017-07-04 06:30:00
34,2017-07-04,14,-482.1561,2017-07-04 06:00:00
35,2017-07-04,13,-343.4836,2017-07-04 05:30:00
36,2017-07-04,12,-247.5615,2017-07-04 05:00:00
37,2017-07-04,11,-119.7833,2017-07-04 04:30:00
38,2017-07-04,10,-292.3016,2017-07-04 04:00:00
39,2017-07-04,9,-205.2934,2017-07-04 03:30:00
40,2017-07-04,8,-220.3815,2017-07-04 03:00:00
41,2017-07-04,7,-106.9789,2017-07-04 02:30:00
42,2017-07-04,6,-206.6777,2017-07-04 02:00:00
43,2017-07-04,5,-234.1926,2017-07-04 01:30:00
44,2017-07-04,4,25.2953,2017-07-04 01:00:00
45,2017-07-04,3,26.4537,2017-07-04 00:30:00
46,2017-07-04,2,-30.0477,2017-07-04 00:00:00
47,2017-07-04,1,218.1753,2017-07-03 23:30:00
0,2017-07-05,48,-100.3842,2017-07-05 23:00:00
1,2017-07-05,47,-136.6647,2017-07-05 22:30:00
2,2017-07-05,46,-115.5633,2017-07-05 22:00:00
3,2017-07-05,45,-66.8062,2017-07-05 21:30:00
4,2017-07-05,44,11.5332,2017-07-05 21:00:00
5,2017-07-05,43,118.7471,2017-07-05 20:30:00
6,2017-07-05,42,88.5968,2017-07-05 20:00:00
7,2017-07-05,41,167.1545,2017-07-05 19:30:00
8,2017-07-05,40,115.2612,2017-07-05 19:00:00
9,2017-07-05,39,86.65,2017-07-05 18:30:00
10,2017-07-05,38,-43.185,2017-07-05 18:00:00
11,2017-07-05,37,-8.6632,2017-07-05 17:30:00
12,2017-07-05,36,99.0665,2017-07-05 17:00:00
13,2017-07-05,35,21.075,2017-07-05 16:30:00
14,2017-07-05,34,76.7354,2017-07-05 16:00:00
15,2017-07-05,33,-83.525,2017-07-05 15:30:00
16,2017-07-05,32,-263.9618,2017-07-05 15:00:00
17,2017-07-05,31,-464.908,2017-07-05 14:30:00
18,2017-07-05,30,-51.7483,2017-07-05 14:00:00
19,2017-07-05,29,35.0881,2017-07-05 13:30:00
20,2017-07-05,28,62.7554,2017-07-05 13:00:00
21,2017-07-05,27,56.6265,2017-07-05 12:30:00
22,2017-07-05,26,-88.5904,2017-07-05 12:00:00
23,2017-07-05,25,20.0362,2017-07-05 11:30:00
24,2017-07-05,24,21.9717,2017-07-05 11:00:00
25,2017-07-05,23,-127.2257,2017-07-05 10:30:00
26,2017-07-05,22,-218.487,2017-07-05 10:00:00
27,2017-07-05,21,-296.4346,2017-07-05 09:30:00
28,2017-07-05,20,-443.5965,2017-07-05 09:00:00
29,2017-07-05,19,-319.2501,2017-07-05 08:30:00
30,2017-07-05,18,-74.9042,2017-07-05 08:00:00
31,2017-07-05,17,66.1512,2017-07-05 07:30:00
32,2017-07-05,16,20.225,2017-07-05 07:00:00
33,2017-07-05,15,-145.6822,2017-07-05 06:30:00
34,2017-07-05,14,-104.2937,2017-07-05 06:00:00
35,2017-07-05,13,-196.8577,2017-07-05 05:30:00
36,2017-07-05,12,-209.1062,2017-07-05 05:00:00
37,2017-07-05,11,-223.7073,2017-07-05 04:30:00
38,2017-07-05,10,-255.7574,2017-07-05 04:00:00
39,2017-07-05,9,-86.3914,2017-07-05 03:30:00
40,2017-07-05,8,23.208,2017-07-05 03:00:00
41,2017-07-05,7,51.8916,2017-07-05 02:30:00
42,2017-07-05,6,1.6918,2017-07-05 02:00:00
43,2017-07-05,5,4.8414,2017-07-05 01:30:00
44,2017-07-05,4,101.4087,2017-07-05 01:00:00
45,2017-07-05,3,-133.4638,2017-07-05 00:30:00
46,2017-07-05,2,20.0792,2017-07-05 00:00:00
47,2017-07-05,1,143.5177,2017-07-04 23:30:00
0,2017-07-06,48,199.3956,2017-07-06 23:00:00
1,2017-07-06,47,207.457,2017-07-06 22:30:00
2,2017-07-06,46,-49.7737,2017-07-06 22:00:00
3,2017-07-06,45,156.5002,2017-07-06 21:30:00
4,2017-07-06,44,109.8728,2017-07-06 21:00:00
5,2017-07-06,43,133.5393,2017-07-06 20:30:00
6,2017-07-06,42,-46.7624,2017-07-06 20:00:00
7,2017-07-06,41,-6.2705,2017-07-06 19:30:00
8,2017-07-06,40,-16.3127,2017-07-06 19:00:00
9,2017-07-06,39,54.7065,2017-07-06 18:30:00
10,2017-07-06,38,15.3397,2017-07-06 18:00:00
11,2017-07-06,37,-41.075,2017-07-06 17:30:00
12,2017-07-06,36,-52.1625,2017-07-06 17:00:00
13,2017-07-06,35,-34.1246,2017-07-06 16:30:00
14,2017-07-06,34,192.2324,2017-07-06 16:00:00
15,2017-07-06,33,255.9674,2017-07-06 15:30:00
16,2017-07-06,32,325.3574,2017-07-06 15:00:00
17,2017-07-06,31,99.3463,2017-07-06 14:30:00
18,2017-07-06,30,-202.478,2017-07-06 14:00:00
19,2017-07-06,29,-165.4922,2017-07-06 13:30:00
20,2017-07-06,28,-159.0514,2017-07-06 13:00:00
21,2017-07-06,27,-161.924,2017-07-06 12:30:00
22,2017-07-06,26,-553.7236,2017-07-06 12:00:00
23,2017-07-06,25,-494.66,2017-07-06 11:30:00
24,2017-07-06,24,-211.6804,2017-07-06 11:00:00
25,2017-07-06,23,6.8438,2017-07-06 10:30:00
26,2017-07-06,22,-31.7473,2017-07-06 10:00:00
27,2017-07-06,21,-37.8793,2017-07-06 09:30:00
